date,ip,attack_type,threat_theme,threat_level,is_malicious,abuseip_score,usage_type,abuseip_categories,abuseip_distinct_users,abuseip_last_reported,country,asn,isp,infra_owner
22-04-26,104.255.56.20,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,113.212.111.213,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-12-04T08:32:36+00:00,Bangladesh,AS136224,City,City
29-08-25,104.194.147.15,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS198983,FranTech,RouterHosting
22-04-26,104.45.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,AS8075,Microsoft,Microsoft
01-02-26,146.0.41.208,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS24961,WIIT AG,Myloc De Steffenruehl
29-08-25,45.125.67.226,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Hong Kong,AS133398,Tele Asia,RMP Protection
16-10-25,61.239.68.73,exploit_delivery,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,2023-12-04T08:16:20+00:00,Hong Kong,AS9269,Hong Kong,Hong Kong
22-04-26,103.31.4.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,United States,AS13335,Cloudflare,Cloudflare
29-08-25,45.125.67.144,espionage,general_threat,1,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Hong Kong,AS133398,Tele Asia,RMP Protection
22-04-26,1.0.149.135,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-10-20T15:39:14+00:00,Thailand,AS23969,TOT,TOT
22-04-26,104.255.59.101,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,AS16509,Amazon,Amazon
22-04-26,104.47.217.87,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-10-21T19:19:14+00:00,United States,AS8075,Microsoft,Microsoft
22-04-26,13.146.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,AS16509,Amazon,Amazon
22-04-26,34.100.182.96,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,AS396982,Google,Google
22-04-26,89.20.45.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS62314,Atmospherica,Atmospherica
22-04-26,213.145.3.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS12714,MegaFon,Pskovskaya Gorodskaya Telefonnaya Set
22-08-25,45.155.54.28,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Switzerland,Unknown_ASN,Alexhost,Alexhost
22-04-26,13.107.226.0,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,Never_Reported,Canada,AS8075,Microsoft,Microsoft
22-04-26,203.205.50.200,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Vietnam,AS45903,CMC Infrastructure,CMC Infrastructure
05-09-25,208.68.36.90,brute_force,cloud_services,1,1,0,Data Center/Web Hosting/Transit,14,1,2026-02-19T20:04:42+00:00,United States,AS14061,DigitalOcean,DigitalOcean
22-04-26,1.0.145.243,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-06-06T01:36:25+00:00,Thailand,AS23969,TOT,TOT
22-04-26,104.255.56.15,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,13.105.114.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,213.226.120.8,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Russia,AS205824,IE Laguntsov Ivan Nikolaevich,IE Laguntsov Ivan Nikolaevich
29-08-25,172.86.65.145,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,93.45.248.82,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Italy,AS12874,Fastweb,Fastweb Museo Nazionale Del Bargello
22-04-26,34.118.66.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-09-02T08:30:07+00:00,Poland,AS396982,Google,Google
22-04-26,1.0.146.172,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,5.163.124.76,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Saudi Arabia,AS25019,STC,Unknown
20-02-26,193.233.113.137,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Finland,AS205775,Neon Core,Partner
22-04-26,81.196.44.217,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,AS8708,RCS & RDS,RCS & RDS Business
22-04-26,222.127.76.219,none,verified_service,0,0,0,Mobile ISP,No_Reports,0,2022-12-07T12:45:01+00:00,Philippines,AS132199,INNOVE,Unknown
22-04-26,118.193.97.128,none,verified_service,0,0,0,Commercial,No_Reports,0,2024-01-06T15:21:44+00:00,China,AS23724,China Telecom,Amazon
22-04-26,13.104.144.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Switzerland,AS8075,Microsoft,Microsoft
22-04-26,102.133.128.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,AS8075,Microsoft,Microsoft
22-04-26,103.25.156.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,AS59067,Microsoft,Microsoft
22-04-26,13.107.228.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8075,Microsoft,Microsoft
22-04-26,1.0.159.83,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,1.0.152.82,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,94.190.24.140,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS48524,Interra TG,Interra
22-04-26,102.37.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,AS8075,Microsoft,Microsoft
22-04-26,116.74.135.8,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,India,AS17488,Hathway IP over Access,Hathway and Datacom
22-04-26,202.89.235.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,AS59067,Microsoft,Microsoft
22-04-26,1.0.145.131,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,92.251.61.92,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Malta,AS12709,Melita,Melita
22-04-26,202.50.203.49,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Indonesia,AS55696,PT Starcom Solusindo,Unknown
22-04-26,51.75.25.67,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-02T15:50:58+00:00,France,AS16276,OVH,OVH
29-08-25,23.227.199.77,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,"18,11,15",9,2026-02-07T12:11:44+00:00,United States,AS29802,HIVELOCITY,Hivelocity Ventures
20-02-26,20.234.151.26,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,AS8075,Microsoft,Microsoft
22-04-26,104.255.56.24,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
29-08-25,104.194.154.150,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS14956,RouterHosting,FranTech
22-04-26,13.107.140.6,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8068,Microsoft,Microsoft
22-04-26,89.185.93.88,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-12-07T12:52:26+00:00,Russia,AS39735,Permtelecom,National multiservice
22-04-26,13.158.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS16509,Amazon,Amazon
22-04-26,190.210.77.118,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Argentina,AS16814,NSS S.A,NSS S.A
12-05-25,103.207.14.195,exploit_delivery,general_threat,2,1,0,Fixed Line ISP,"14,15",1,2026-03-12T08:20:24+00:00,India,AS134862,Ultimate,Ultimate
22-04-26,5.252.170.153,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Latvia,AS24921,Latvijas Mobilais Telefons,LMT
22-04-26,83.248.68.80,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Sweden,AS1257,COMHEM,Tele2
22-04-26,1.0.151.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,34.152.50.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-03-07T08:20:58+00:00,Canada,AS396982,Google,Google
22-04-26,154.73.109.205,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Libya,AS37284,Trans-Sahara IT,Trans-Sahara IT and
22-04-26,104.255.57.168,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,5.102.36.111,none,verified_service,0,0,0,Unknown,No_Reports,0,Never_Reported,Hong Kong,Unknown_ASN,Beijing Tehuadun Starkley Trading,Beijing Tehuadun Starkley Trading
18-02-26,62.60.131.44,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Iran,AS208137,Feo Prest,Feo Prest
22-04-26,104.255.56.11,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
18-02-26,95.179.238.141,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,AS20473,The Constant,The Constant
22-04-26,102.133.224.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,South Africa,AS8075,Microsoft,Microsoft
22-04-26,104.47.220.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,104.211.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
23-07-25,134.199.202.205,espionage,general_threat,4,1,0,Data Center/Web Hosting/Transit,"18,15,22,14",40,2026-02-01T20:11:58+00:00,United States,AS14061,DigitalOcean,DigitalOcean
22-04-26,70.180.24.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS22773,Cox,Cox
22-04-26,103.148.178.161,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,AS140216,Bandhon,Md Nazmul Alam Khan
22-04-26,80.245.122.101,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Ukraine,AS6789,Crelcom,Unknown
22-04-26,108.140.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,AS8075,Microsoft,Microsoft
22-04-26,8.242.178.121,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Colombia,AS3549,CTL Colombia,Mack Wifi S A S
01-02-26,146.0.41.205,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS24961,WIIT AG,Myloc De Steffenruehl
22-04-26,1.0.153.136,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-07-08T10:04:04+00:00,Thailand,AS23969,TOT,TOT
22-04-26,86.123.68.46,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Romania,AS8708,RCS & RDS,RCS & RDS Business
22-04-26,163.182.82.44,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS6181,Cincinnati Bell Telephone,Altafiber
01-02-26,146.0.41.231,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS24961,WIIT AG,Myloc De Steffenruehl
22-04-26,13.154.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Sweden,AS16509,Amazon,Amazon
22-04-26,1.178.8.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,85.175.216.62,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS25490,Southen Telecommunication Maintainer,Rostelecom Macroregional Branch South
22-04-26,1.0.152.235,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,13.105.52.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,AS8075,Microsoft,Microsoft
22-04-26,131.0.72.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-08-05T19:11:22+00:00,Costa Rica,AS13335,Cloudflare,Cloudflare
22-04-26,34.165.18.176,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-10-07T06:24:41+00:00,Israel,AS396982,Google,Google
29-08-25,172.86.106.15,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS14956,RouterHosting,FranTech
22-04-26,13.107.237.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8075,Microsoft,Microsoft
22-04-26,100.20.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,1.0.141.107,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,66.249.79.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,"14,15,18,19,20,21",6,2026-04-22T02:14:00+00:00,United States,AS15169,Google,Google
22-04-26,1.0.149.204,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,103.4.8.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2023-11-03T16:50:46+00:00,Japan,AS16509,Amazon,Amazon
22-04-26,103.136.159.23,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-07-17T15:57:21+00:00,Bangladesh,AS150774,Exabyte,Exabyte
22-04-26,104.255.59.216,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Taiwan,AS16509,Amazon,Amazon
22-04-26,104.255.58.63,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS16509,Amazon,Amazon
22-04-26,62.168.30.102,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-07-11T22:54:33+00:00,Czech Republic,AS13036,T-Mobile Czech Republic,T-Mobile Czech Republic a.s
22-04-26,1.179.60.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,AS16509,Amazon,Amazon
22-04-26,13.160.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS16509,Amazon,Amazon
22-04-26,118.193.97.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,China,AS23724,China Telecom,Amazon
21-07-25,104.238.159.149,exploit_delivery,cloud_services,4,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-07-22T21:30:27+00:00,Germany,AS20473,The Constant,The Constant
22-04-26,104.255.59.106,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Indonesia,AS16509,Amazon,Amazon
22-04-26,104.255.59.86,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,AS16509,Amazon,Amazon
12-05-25,108.171.195.163,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-12-06T16:55:58+00:00,United States,AS18450,WebNX,WebNX
22-04-26,34.154.114.144,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Italy,AS396982,Google,Google
12-05-25,206.188.197.52,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-04T07:17:34+00:00,Netherlands,AS399629,BL,BL
22-04-26,103.13.188.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8987,Amazon,Amazon
22-04-26,1.0.127.132,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Japan,AS18144,Enecom,Energia
22-04-26,104.255.59.238,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,New Zealand,AS16509,Amazon,Amazon
22-04-26,103.164.200.86,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,India,AS150008,Pioneer Elabs,Densis
22-04-26,89.24.72.56,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Czech Republic,AS13036,T-Mobile Czech Republic,T-Mobile Czech Republic a.s
22-04-26,205.232.55.68,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7029,Windstream,Windstream
22-04-26,103.181.123.141,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Bangladesh,AS149508,MD LIAQUET ALI MOLLA,SS
22-04-26,1.0.153.247,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,1.0.153.111,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2023-02-10T12:22:31+00:00,Thailand,AS23969,TOT,TOT
18-02-26,187.74.143.132,unknown_attack,general_threat,3,1,0,Fixed Line ISP,No_Reports,0,Never_Reported,Brazil,AS27699,Vivo,TELEF�NICA BRASIL S.A
22-04-26,41.158.1.162,none,verified_service,0,0,0,Commercial,No_Reports,0,Never_Reported,Gabon,AS16058,Gabon Autonomous,Gtlib Ipmpls01
22-04-26,34.89.10.80,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-10-23T15:07:15+00:00,United Kingdom,AS396982,Google,Google
29-08-25,167.88.173.252,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Singapore,AS14956,RouterHosting,FranTech
22-04-26,13.107.208.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8075,Microsoft,Microsoft
22-04-26,1.0.0.3,none,verified_service,0,0,0,Content Delivery Network,No_Reports,0,2026-01-01T05:33:02+00:00,Australia,AS13335,Cloudflare,Cloudflare
22-04-26,162.242.209.52,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2022-01-16T21:17:43+00:00,United States,AS27357,Rackspace,Servers Cell 0001-0003 IAD3
01-02-26,146.0.41.232,espionage,mobile_devices,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS24961,WIIT AG,Myloc De Steffenruehl
22-04-26,1.0.133.89,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-20T07:25:34+00:00,Thailand,AS23969,TOT,TOT
22-04-26,1.0.155.187,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2022-09-27T05:55:24+00:00,Thailand,AS23969,TOT,TOT
22-04-26,1.178.72.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,Unknown_ASN,Amazon,Amazon
22-04-26,1.0.138.195,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,82.208.146.164,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2025-06-18T18:54:16+00:00,Romania,AS12302,UPC,Unknown
22-04-26,1.0.156.164,none,verified_service,0,0,0,Fixed Line ISP,"20,14,15",1,2026-01-25T02:02:14+00:00,Thailand,AS23969,TOT,TOT
22-04-26,103.74.10.166,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bangladesh,AS150726,UMAXINTERNET,Unknown
22-04-26,180.193.177.121,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Philippines,AS9299,Philippine Long Distance Telephone,Philippine Long Distance Telephone
22-04-26,104.255.58.43,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Spain,AS16509,Amazon,Amazon
22-04-26,13.104.254.128,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Sweden,AS8075,Microsoft,Microsoft
22-04-26,104.255.59.81,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS16509,Amazon,Amazon
20-02-26,141.11.213.91,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS212477,RoyaleHosting,Virtual Machine
22-04-26,1.0.154.156,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-02-05T14:15:01+00:00,Thailand,AS23969,TOT,TOT
22-04-26,34.64.82.64,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2024-07-07T23:24:58+00:00,South Korea,AS396982,Google,Google
29-08-25,103.199.17.238,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2021-09-28T06:05:46+00:00,Vietnam,AS63734,365,Greencloud
22-04-26,104.216.0.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United Kingdom,Unknown_ASN,Psychz,Amazon
22-04-26,1.0.154.199,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Thailand,AS23969,TOT,TOT
22-04-26,85.173.252.14,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2024-11-24T10:53:27+00:00,Russia,AS42362,SOES Vladikavkaz,The
22-04-26,104.255.57.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,108.166.224.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,104.255.59.136,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS16509,Amazon,Amazon
22-04-26,104.255.56.52,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS16509,Amazon,Amazon
22-04-26,13.106.57.196,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,13.107.6.171,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-05-27T23:00:23+00:00,United States,AS8068,Microsoft,Microsoft
22-04-26,1.0.136.9,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,2021-06-22T08:03:26+00:00,Thailand,AS23969,TOT,TOT
22-04-26,87.252.99.92,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Bahrain,AS35729,Specific 6,Unknown
22-04-26,104.46.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Netherlands,AS8075,Microsoft,Microsoft
22-04-26,84.73.32.65,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Switzerland,AS6730,Sunrise,UPC
12-05-25,45.76.93.60,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS20473,The Constant,The Constant
22-04-26,2.50.155.152,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United Arab Emirates,AS5384,EMIRATES (ETISALAT,EMIRATES (ETISALAT
22-04-26,5.140.17.173,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Russia,AS12389,A Yamalo-Nenetsk branch of Uralsvyazinform Autonomus,Dynamic distribution IPs for
22-04-26,104.212.67.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
22-04-26,1.53.92.209,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Vietnam,AS18403,FPT,Vietnam Information
22-04-26,73.168.13.53,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,United States,AS7922,Comcast,Comcast
29-08-25,89.117.1.147,espionage,general_threat,1,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Germany,AS142036,Hosteons Pte,Hosteons Pte
12-05-25,192.3.153.18,exploit_delivery,general_threat,2,1,0,Data Center/Web Hosting/Transit,21,1,2026-03-10T02:23:32+00:00,United States,AS36352,HostPapa,ColoCrossing
22-04-26,204.79.197.215,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Canada,AS8068,Microsoft,Microsoft
22-04-26,104.255.59.114,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Japan,AS16509,Amazon,Amazon
22-04-26,194.250.112.182,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,France,AS3215,Orange,Ceva Freight Management France
22-04-26,104.209.64.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Australia,AS8075,Microsoft,Microsoft
22-04-26,38.65.136.250,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Mexico,AS28458,IENTC S de RL de CV,IENTC S de RL de CV
20-02-26,202.95.18.16,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,2025-02-11T00:58:36+00:00,Singapore,AS152194,CTG Server,Rackip Consultancy Pte
19-02-26,107.152.32.98,unknown_attack,general_threat,3,1,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS11878,tzulo,Cloudfanatic
22-04-26,20.20.32.0,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,Brazil,AS8075,Microsoft,Microsoft
22-04-26,175.207.198.54,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,South Korea,AS4766,Korea,Chungbukbonbujang
22-04-26,61.219.84.107,none,verified_service,0,0,0,Fixed Line ISP,No_Reports,0,Never_Reported,Taiwan,AS3462,Chunghwa,Chunghwa
22-04-26,13.105.114.88,none,verified_service,0,0,0,Data Center/Web Hosting/Transit,No_Reports,0,Never_Reported,United States,AS8075,Microsoft,Microsoft
